
0,0,0,126.8489,4.6355,303.9567,2393.0346
0,0,1,126.8489,4.6355,317.6374,2438.5924
0,0,0,156.6409,4.6355,10.6421,2671.5752
0,0,1,169.1868,4.6355,9.6749,1580.9331
0,1,0,133.0327,0.8419,427.83,49237.5236
0,1,1,133.0327,0.8419,477.8696,49040.2842
0,1,0,158.9276,0.8419,9.9422,8694.69
0,1,1,180.3727,0.8419,9.9071,11106.4332
